1838313991797024309_youtube,3
2964903495206122313_youtube,3
874408097329474660_twitch,2
2785502122940543937_netflix,1
5715814750252924964_amazon,0
4088288840616809041_amazon,0
214384880818704768_amazon,0
369176787212701517_youtube,3
3666222624655176356_youtube,3
417008969174300559_netflix,1
8408355124771026976_youtube,3
2943269155054011888_netflix,1
2155414034927569376_twitch,2
4004410863825823847_netflix,1
5949087908035579430_twitch,2
7617208064424837440_netflix,1
2204699154542905290_twitch,2
1017701125011448429_twitch,2
8342984454842164589_youtube,3
7782710230314436813_netflix,1
5644757262247607671_twitch,2
7631530081635979824_netflix,1
7286686265057800253_twitch,2
914278136196027471_youtube,3
8091004291982669576_amazon,0
1718439900443920596_twitch,2
3495656607277588476_youtube,3
4792122685353559071_netflix,1
3859900735532918049_youtube,3
5356789506908811310_youtube,3
1977343901660074903_netflix,1
64167386623545284_netflix,1
4146512865639683852_netflix,1
8233045716099714700_netflix,1
3613554938340472660_netflix,1
7859817261475466313_netflix,1
2141877929086689110_youtube,3
8468638769068141657_youtube,3
1924572870544052880_netflix,1
9020919787595255779_youtube,3
2348757672287003875_netflix,1
8525763922607752382_netflix,1
895539332260004699_youtube,3
403959547365949497_youtube,3
3877511982750999034_amazon,0
1607654151100532431_twitch,2
8417063041722218732_netflix,1
5390836987540619608_amazon,0
4127976617746335535_amazon,0
9185378532860130752_youtube,3
468939626884788920_youtube,3
3624638303912839617_youtube,3
1219343428566591956_youtube,3
1361800729816000495_youtube,3
4968172928522657120_youtube,3
6231825594024987893_twitch,2
7988867481052746160_youtube,3
6079229935292032823_youtube,3
4390312367334791772_netflix,1
3637919912523200722_youtube,3
8495489852222532237_youtube,3
6386237954970816946_netflix,1
6297074206930089133_youtube,3
4576973911820641345_netflix,1
5951599634931282276_twitch,2
7130938173743312893_youtube,3
5544551475222973657_netflix,1
3563541546168428687_youtube,3
1997257079280867595_youtube,3
7437731340619313458_netflix,1
5313636386257027661_netflix,1
7989494765642416524_youtube,3
5692120777936767750_youtube,3
8406528918285876179_netflix,1
8012039899689888137_youtube,3
8713119865099027202_youtube,3
221131779970570126_twitch,2
3702463539650948907_amazon,0
1591835247140366073_youtube,3
3407507994925824708_youtube,3
8280284263633992791_youtube,3
675065061037937545_youtube,3
175602431059515167_netflix,1
9045031151235835140_netflix,1
4015176496206543380_amazon,0
3375674922649312024_twitch,2
1539814553294403755_youtube,3
4640156966480264329_youtube,3
6372079440010579425_youtube,3
4954291556434483598_netflix,1
7803836450298422218_youtube,3
9085067435189795938_twitch,2
6863475297959089596_netflix,1
8722764624121417528_netflix,1
3925373497953767740_youtube,3
2949083307022546031_netflix,1
2509394728674730026_youtube,3
5304182182349167260_youtube,3
6606681221083161086_youtube,3
4323930546221508149_netflix,1
7629275872756603676_amazon,0
568556146439793503_youtube,3
2264576077882057080_youtube,3
5989076418990713588_netflix,1
5981291797097572524_netflix,1
5256594597936493479_twitch,2
2910820580027099482_youtube,3
3296572578647281923_netflix,1
9298786402408060555_youtube,3
9045275322745410919_twitch,2
4798137899864605571_youtube,3
4414554206532948852_amazon,0
3432344998242557164_netflix,1
3069025366761617883_twitch,2
5784125390757484746_netflix,1
2439743688758281140_youtube,3
7762803094107376218_twitch,2
8151026506208254736_youtube,3
3851840527433948968_netflix,1
8689629489488016588_twitch,2
1274155682744692018_twitch,2
2336649516426973497_netflix,1
5584434281750594565_netflix,1
2566552647705030419_youtube,3
4847294447835338907_youtube,3
8500723611222193867_youtube,3
6680049349267102153_youtube,3
7668884097405879689_youtube,3
6108318280620648230_twitch,2
488815444456892397_twitch,2
937845872983360994_netflix,1
5377043464783005998_netflix,1
582921775850844505_netflix,1
1699351553882050288_netflix,1
1732195047078641449_youtube,3
8019273898757476379_youtube,3
1454317486334639763_netflix,1
6672905034921708627_youtube,3
3292489674493450450_netflix,1
2644639906672343872_amazon,0
1635301094665455496_youtube,3
7058998127443139706_netflix,1
7954543832042046874_youtube,3
8866982551897526610_youtube,3
7002370800599082960_youtube,3
6587160014447819984_amazon,0
9288001702665845481_twitch,2
142441457884478146_youtube,3
8956901303297405602_netflix,1
2887034491048932605_youtube,3
5968815254101176270_amazon,0
1389040451838337554_youtube,3
4943527067332129288_youtube,3
4719247697281163347_youtube,3
1499166293614362711_netflix,1
3134749225592610748_youtube,3
9250438753393884951_youtube,3
8380634835256678185_youtube,3
7696975917990686874_netflix,1
4900018460224971607_youtube,3
8510273530726208186_netflix,1
9003315873303644928_amazon,0
6296028814843681721_youtube,3
6404267549208750591_youtube,3
1845541992707030882_netflix,1
580598166094424262_amazon,0
8038030853848306919_twitch,2
266144070925859093_netflix,1
5676932691568039538_twitch,2
5397184928612942400_youtube,3
2884348379828812619_youtube,3
8280216035000199791_netflix,1
5143281624776089849_amazon,0
1062585456424431595_youtube,3
1031458920912685625_youtube,3
618242825901649187_youtube,3
2990684067896843920_youtube,3
408599232698498602_twitch,2
8433674137982000217_amazon,0
6912079166446899936_twitch,2
4361224950037552571_youtube,3
1782826809920927244_amazon,0
2087945854728085043_netflix,1
214851213435250875_netflix,1
6624817953834693043_twitch,2
6793494024887897310_netflix,1
7466730898401597682_youtube,3
9187738836640595036_youtube,3
44221605568472799_youtube,3
8023986355926119257_netflix,1
4403660122564300987_youtube,3
7586742649588157404_netflix,1
2640595106678472710_amazon,0
2155461466560642960_youtube,3
8431870175999232229_twitch,2
5882070259039190049_netflix,1
7037971607500207517_youtube,3
7147037867690097342_youtube,3
5886755897129458102_youtube,3
7061707765720014436_youtube,3
4905290513318788768_youtube,3
6047080940895787856_youtube,3
1991210775070454586_youtube,3
6814776849203748098_netflix,1
6973043055443253036_netflix,1
3581819730365137786_youtube,3
1364515211382004347_netflix,1
23729397077626352_youtube,3
1385264501699112544_youtube,3
8056664668129500847_netflix,1
4263036722369438111_amazon,0
6790101807833861540_youtube,3
6409542763716252167_youtube,3
155411726867554647_youtube,3
1180483813603353197_youtube,3
3038903175060462273_youtube,3
3811788520478802411_twitch,2
5956370663268244952_youtube,3
1187949807947512720_youtube,3
3102710733829452086_youtube,3
2951012927392994708_youtube,3
3000081859006766725_youtube,3
7134727056368500296_youtube,3
3792605333722451956_youtube,3
7386931955970218976_twitch,2
8107328637396615075_netflix,1
7063687381413652011_netflix,1
2442617988832407941_amazon,0
1238557772243075475_youtube,3
8792921397105684270_amazon,0
3950404521593253386_twitch,2
1264113162415881717_netflix,1
5738505542900164159_youtube,3
2346238609333927568_youtube,3
7700164507043777640_youtube,3
3259914278595403666_netflix,1
7412970020910503294_youtube,3
6128645757864735417_youtube,3
6613764994241146533_twitch,2
4704649118247438988_youtube,3
6636708228200256277_youtube,3
4852499569227012746_netflix,1
5104118916759914547_youtube,3
6350093318096381362_twitch,2
8061144611859790241_netflix,1
4452803485086128475_netflix,1
6635752323576924595_netflix,1
5927733901011781354_youtube,3
603247310351586018_twitch,2
7948663745796802711_youtube,3
8002098765224810812_youtube,3
5129459948908537630_youtube,3
5831796056851291479_twitch,2
3463196070765447785_netflix,1
3841688705692240624_youtube,3
3090774814797923561_twitch,2
7963071976282738650_netflix,1
3769408817965781013_youtube,3
2871102148695359141_youtube,3
8877669670966489491_netflix,1
4430038957795610969_youtube,3
3636936910940968896_youtube,3
3845019774576913455_amazon,0
7902143410802697087_netflix,1
5486046115882351280_youtube,3
6852759039410518733_youtube,3
2213220998982577502_youtube,3
1219724580372252499_netflix,1
4724907704545874992_netflix,1
2692342905957541005_netflix,1
8873888646748503745_twitch,2
7973041186337206475_netflix,1
2007932976846244595_amazon,0
9149244461764885520_youtube,3
7655614580747660368_youtube,3
7344092337978149630_netflix,1
4724072457691201607_youtube,3
1535412345165227084_youtube,3
1945698264434920587_youtube,3
8378566403935524045_youtube,3
7306762471107016590_netflix,1
8910557426268216091_youtube,3
6447950949185181765_twitch,2
5189041344690543381_netflix,1
3314413182183411367_youtube,3
3722009165877967885_youtube,3
2523558900735319855_youtube,3
2538164860384441757_netflix,1
3676517481853229583_netflix,1
2273413318304400587_twitch,2
7548516922145311519_netflix,1
5094324104727467088_netflix,1
2324543687399878113_netflix,1
8569564466103664744_twitch,2
5303455449646038373_youtube,3
3513626261170314837_netflix,1
3210938580511483308_netflix,1
5123503554839714971_youtube,3
7019620945028043005_netflix,1
2556865033430582515_youtube,3
7565143473681695664_youtube,3
5876890376706016762_netflix,1
5664735810404034906_netflix,1
2071893755868884394_twitch,2
8734226148953641147_twitch,2
4955238202288191023_twitch,2
4862388516299313910_twitch,2
547543672419285849_amazon,0
1139645488771752580_netflix,1
566328984763884092_netflix,1
4379205142466030786_youtube,3
7241209522389838031_youtube,3
8998064387903002958_amazon,0
1141962994064278911_netflix,1
872823493445055426_youtube,3
5448615704260029082_netflix,1
7047805568374900106_youtube,3
7224059706176769695_youtube,3
8026091106416374979_youtube,3
85995295354675210_twitch,2
5701160730854978367_twitch,2
5158032688364984814_netflix,1
2534770412606595305_netflix,1
995773423217192296_twitch,2
8089308168541022860_youtube,3
5136445080714182115_twitch,2
3195150302931043247_youtube,3
4016892299129559800_youtube,3
4010507192107413620_twitch,2
6042123690293283879_youtube,3
636803167197513736_youtube,3
4739940426373811373_netflix,1
3728757315840012099_youtube,3
7718027119918986620_youtube,3
7764358651042028804_netflix,1
5835894292433433006_netflix,1
6285985386919631231_netflix,1
3390327045796908948_twitch,2
1641587270260499726_youtube,3
1297010618791678312_twitch,2
7121816556477666971_youtube,3
6444254444746734226_twitch,2
2738832003276235038_netflix,1
9060009704138097411_netflix,1
7701635780084976369_youtube,3
8443100945935652030_twitch,2
8018496066258913048_youtube,3
6903410190193367510_youtube,3
7991962822311811851_youtube,3
4881745322456241858_amazon,0
5108005809057130925_netflix,1
4257203301029154880_twitch,2
930929256556933016_netflix,1
6179890539531448225_youtube,3
3428692965448665033_youtube,3
3332856596226370886_amazon,0
6777223181077518425_netflix,1
3715011094294657652_twitch,2
8577179964176670306_youtube,3
3776335009108880998_twitch,2
4694364981593561483_netflix,1
3291524553613475633_youtube,3
2860009188331454732_youtube,3
387502451872741542_youtube,3
3948621019379095506_netflix,1
3002767208717531399_netflix,1
2796605513154104308_youtube,3
9269845099228903197_youtube,3
3015438863328024354_youtube,3
5962716211527680474_twitch,2
2055316274867074500_youtube,3
1648110685660038092_youtube,3
2541902801650612623_youtube,3
2003350640176823051_twitch,2
4762850949072522402_youtube,3
6291099722583862687_youtube,3
559229325191098497_twitch,2
8570942935101202112_netflix,1
3207233109397151694_netflix,1
7835864455278505243_amazon,0
5497150777143451562_twitch,2
6012779117500717547_netflix,1
1664474925412017246_amazon,0
8745104770297246113_amazon,0
987472936718328895_netflix,1
7480882770612945997_youtube,3
2083582845753889177_youtube,3
1708754385243265592_youtube,3
7256840852361043674_netflix,1
1822911341103568701_twitch,2
2391670147790694106_netflix,1
9031935034219479208_youtube,3
1836405978331162245_netflix,1
6256817885917690117_netflix,1
7193079545968807457_twitch,2
3485997427611647523_twitch,2
7919161477989169978_netflix,1
8514168199204986069_netflix,1
1704722088528952298_youtube,3
7467879718352755124_youtube,3
7590204994510327071_netflix,1
1161477842114201286_youtube,3
740980448652027836_netflix,1
4884002361458635310_amazon,0
4200788121077635755_youtube,3
902616252893003490_netflix,1
6005814623167688209_netflix,1
8987992809622330779_twitch,2
6751438026393820430_amazon,0
7134525478724244136_youtube,3
6552366593977665724_youtube,3
4111459130718907596_amazon,0
6506259892778879807_youtube,3
4759385090070063315_netflix,1
8872727321588567608_netflix,1
334478701896914793_amazon,0
509934899868709745_youtube,3
902189193446835608_youtube,3
6885756961056218451_youtube,3
8708201977338883904_youtube,3
8452142349450351877_youtube,3
6773482797351384051_youtube,3
5182543229944336987_youtube,3
5449667862014842384_youtube,3
6352420622650508115_youtube,3
7980099381756240584_youtube,3
3525107970217959068_netflix,1
8883944492769142731_youtube,3
3805519477396930401_youtube,3
9132057855697288343_youtube,3
2704435241713611935_youtube,3
7907386197285681542_netflix,1
4219188296438152951_netflix,1
9164552358656688599_twitch,2
6404039334236378003_youtube,3
6628400592364589331_amazon,0
2339712820493735020_youtube,3
7968735510860894607_youtube,3
6440988412600575200_youtube,3
8074343333679083488_twitch,2
6801138154234416864_netflix,1
4270336742880509893_twitch,2
4553788001998199425_youtube,3
1319403749897738100_twitch,2
6685376862516439674_netflix,1
7231404105163272339_youtube,3
1204933415565292488_netflix,1
5275365197554280333_twitch,2
7647958168295595635_netflix,1
5722286986018317718_youtube,3
8841546013613912173_youtube,3
6896110979546108845_youtube,3
1244736364837620499_youtube,3
4169969833550273540_youtube,3
6487623371328673489_netflix,1
8342193475571414525_twitch,2
7693727750122509734_netflix,1
5035239151084626789_youtube,3
342484423651937087_youtube,3
7940478564178969671_netflix,1
5648353389584338763_youtube,3
1668483775244883704_netflix,1
2585348213668050132_youtube,3
7755522567990925485_amazon,0
4040779425887231983_youtube,3
8845867354203971222_youtube,3
7166763865337328851_youtube,3
7222832445740634548_netflix,1
3580960985405374800_youtube,3
8226678782657381214_netflix,1
1958413525812010661_twitch,2
2547461906919753869_amazon,0
2935843024676706492_netflix,1
8612019246913523820_netflix,1
1267441869405951064_netflix,1
4873543537809784779_youtube,3
4772478413210354817_amazon,0
5712154295078909518_amazon,0
3931653610402340485_amazon,0
626654780224195041_youtube,3
1723528907941916106_netflix,1
834942537131383128_youtube,3
8722040960659409120_twitch,2
4395465024013813417_netflix,1
8983742908317626954_twitch,2
9063261877541408867_twitch,2
8244614415717775399_netflix,1
773384723885505524_twitch,2
3565872605714172292_youtube,3
8957313407995602247_twitch,2
6197370055967219655_twitch,2
3691098045934458566_youtube,3
8581888039736741171_youtube,3
1577415976908515892_netflix,1
5865097421288487572_netflix,1
7017466667354292979_youtube,3
5750330293471981355_twitch,2
198663400155904796_youtube,3
6711356023674970055_youtube,3
2427756600870089375_netflix,1
8769130220254545927_netflix,1
1812379670365315888_youtube,3
3178579420714161750_netflix,1
4988886942768273404_youtube,3
3542216363579424210_youtube,3
5757019892292098071_netflix,1
3760081488832237254_netflix,1
3071425357539651771_netflix,1
8525363810176299407_youtube,3
5251342214787761027_youtube,3
2812795984983072263_amazon,0
5008989538450094445_netflix,1
4790415885773542258_youtube,3
4575684144371399075_netflix,1
8434325102743600456_youtube,3
198049316618915945_netflix,1
2504727082743864046_youtube,3
1002254153343018739_twitch,2
7312267853119923002_twitch,2
3527390475775962976_youtube,3
3922724268683123203_youtube,3
7998216626655620420_youtube,3
3478559401672298571_amazon,0
9025545046016842433_netflix,1
2052575410920942768_youtube,3
2470626903785327284_youtube,3
6029909178622680486_youtube,3
6616586581130627509_twitch,2
8518006697804355931_youtube,3
2456738535639307403_twitch,2
4064656038406678281_youtube,3
8050507892095435894_youtube,3
2948500539160447192_netflix,1
8739294363333738738_youtube,3
384845095489462135_amazon,0
834326017778992462_youtube,3
5175077277740790283_twitch,2
5566941423355836378_amazon,0
3234676708660221395_netflix,1
587461330994902319_youtube,3
8415734300305607186_youtube,3
57193661979524803_youtube,3
3054025235048905392_netflix,1
7989576827471715613_youtube,3
2358997832075902698_netflix,1
7818636217399278439_youtube,3
2310616127580621755_amazon,0
704972204840920229_netflix,1
6815321085168051581_netflix,1
7547781016589959364_youtube,3
8160455154344082189_netflix,1
1581550208161682839_twitch,2
2826951545880485833_youtube,3
1238445449904812083_twitch,2
4070907489687408333_youtube,3
1018256563747402671_youtube,3
5863524595966169849_netflix,1
2342242778073672280_twitch,2
4068281165968719098_youtube,3
1592045491660653572_youtube,3
2850356276895130544_netflix,1
1120515329755712434_youtube,3
318331139879346850_youtube,3
4886646565336539021_twitch,2
7881321085471500646_netflix,1
5326143382666671293_twitch,2
6656499812730725596_netflix,1
1840489639423130619_youtube,3
8356679364888886567_youtube,3
6701031671540973416_youtube,3
8172271872012283770_youtube,3
3410983833155433161_netflix,1
8595237261889869454_twitch,2
4378396344732133387_twitch,2
2063525079918828378_twitch,2
5358396608418221688_youtube,3
7879939567841132618_netflix,1
8469335940085250914_netflix,1
801311893772306710_youtube,3
3496949260393583404_netflix,1
225036315347213315_youtube,3
8416671393644731912_amazon,0
2861881266820881693_netflix,1
1231864803807212459_youtube,3
3834204833720893740_twitch,2
1804329079908339949_twitch,2
2829589793820485998_twitch,2
4168506615971461626_netflix,1
2126413558740270967_youtube,3
9254357715549133704_youtube,3
8796381775746432430_youtube,3
2941218081892271271_youtube,3
8320960575610055167_youtube,3
5458042705455619804_twitch,2
7851141602869357414_youtube,3
8303048036243299015_youtube,3
5737755864177172939_youtube,3
6235859227528947226_youtube,3
4646875363254586519_netflix,1
4136866871522360538_youtube,3
3649170864409858782_youtube,3
3512775634117318595_netflix,1
4083767413831953898_netflix,1
6706367661768010739_netflix,1
2613734359313035451_netflix,1
5979370769488760835_youtube,3
5340796307606794084_netflix,1
6396147257654088717_netflix,1
7871798134001685495_amazon,0
3835984560463990128_youtube,3
3766234247886764312_twitch,2
4337501399141590854_youtube,3
501884222772958747_netflix,1
904996087591164366_netflix,1
3780879225634338978_twitch,2
1646726370228185395_youtube,3
1886124875863292503_netflix,1
5399162497337319770_netflix,1
2165464752418187383_youtube,3
3997464667813304358_youtube,3
7066246959810390918_youtube,3
480351216008154802_netflix,1
3398078860322727643_twitch,2
6512982590752980701_youtube,3
4204872294046559613_amazon,0
4923165295493300604_netflix,1
7121715753561839683_netflix,1
7989853291889770062_youtube,3
8184962118262123453_twitch,2
9212578069453864248_youtube,3
334909504918220636_youtube,3
991361548406697317_amazon,0
7320327036991924051_youtube,3
3033309892795546059_youtube,3
5050468834295144083_netflix,1
1343194637764131058_youtube,3
3724569451107899696_netflix,1
3714892276358961352_youtube,3
7375839894798815749_netflix,1
9130020053580732362_youtube,3
6698523066481684759_netflix,1
7036008596746194214_youtube,3
9205139626130190641_youtube,3
344241515758557708_netflix,1
1651292887093643453_youtube,3
2284882113001202428_youtube,3
4269786574623767759_netflix,1
4341944278610108369_youtube,3
5490904466346904223_twitch,2
8037853117419319662_youtube,3
9232273446070638213_youtube,3
228584456204275642_twitch,2
7873573457658898164_twitch,2
4088052699137105019_youtube,3
4217804811108001919_netflix,1
8389894041700987814_youtube,3
2137378676388880476_twitch,2
2416613425627453409_twitch,2
7734934253037396042_youtube,3
2708412115074303378_netflix,1
7501068332667895487_youtube,3
4580377380960755257_twitch,2
6776432845071577850_netflix,1
6444110971379108301_youtube,3
1441918035726113420_amazon,0
2947440538426100127_youtube,3
3687758063911621977_youtube,3
3854828831032369128_twitch,2
5010778749358201861_youtube,3
4117294891634924208_amazon,0
2013350723636102349_youtube,3
4581347032185794552_youtube,3
4315373100817860464_youtube,3
644848263207277787_twitch,2
8429618970350225863_netflix,1
437928048578618589_twitch,2
4942520162854331995_netflix,1
3209097157852401574_youtube,3
1015570967834945280_twitch,2
6725110491112545447_youtube,3
4436755578898406168_twitch,2
200322772589684213_netflix,1
2609441650834066909_youtube,3
3922067623669181173_netflix,1
8614110352231193399_amazon,0
7179659953798417396_youtube,3
4528504809972621445_youtube,3
1940356097345002156_amazon,0
1682084468787958984_youtube,3
8329246493409660523_netflix,1
7350603586967426981_youtube,3
6803402384072850078_youtube,3
1529954003911218133_youtube,3
4554910192190772539_amazon,0
3480253307671209718_youtube,3
1165610228106747271_youtube,3
1531143843990336031_twitch,2
6501755037590080677_netflix,1
749701356183274997_amazon,0
4175784800967222041_youtube,3
2113931163260225657_youtube,3
1943085204255548909_netflix,1
5913829824326623317_netflix,1
7069924132880803289_amazon,0
22084586782941466_youtube,3
3264678812715124652_youtube,3
812188361497654172_twitch,2
5801272585685413790_youtube,3
8075128215282029187_twitch,2
5027957122184690681_amazon,0
3862362207242308795_youtube,3
2089017120599939696_netflix,1
1010799703040420724_netflix,1
5362401136359564972_youtube,3
2083165947323377057_youtube,3
3475635898639837744_youtube,3
8472796620090617454_youtube,3
8293735988277754715_amazon,0
6914295646574947376_youtube,3
1070998493724967710_youtube,3
8781932717563418742_netflix,1
3497260095972142937_amazon,0
721651839980362394_netflix,1
8851420348844753974_youtube,3
1769625210650484378_netflix,1
4708080488842507757_youtube,3
9118210669171211718_youtube,3
9219795329312986852_netflix,1
828225800808191990_youtube,3
2255296000474662752_netflix,1
119401349435444500_netflix,1
8257537584604804840_youtube,3
8163679051937407508_twitch,2
6965913854201657153_twitch,2
8332968998757361851_netflix,1
2221867444396125046_youtube,3
7960854840721021749_youtube,3
9189234543180242919_netflix,1
5208847456730214827_youtube,3
2697532253435569066_youtube,3
7171424776885045_youtube,3
6527120347466650779_amazon,0
696149805802160637_netflix,1
7260275308628554728_netflix,1
3551702987844718983_netflix,1
8683772378375325804_netflix,1
5758705821766858081_twitch,2
5705108904374122991_netflix,1
5898237418899656895_youtube,3
153198843879253156_youtube,3
7955281308451638662_twitch,2
5192418995190483363_amazon,0
9094275330979892327_youtube,3
3544041704093795082_netflix,1
700567861511109639_youtube,3
1321710172122192343_youtube,3
8673583260610684686_amazon,0
2887916422979363130_netflix,1
6006385733095911428_twitch,2
7018727871450753028_netflix,1
4961018107014388231_youtube,3
1614711481276939110_youtube,3
5345420242199027392_amazon,0
5212766025007029690_amazon,0
6934166001874028972_youtube,3
7865320135801293032_youtube,3
2004985747881851498_youtube,3
3991074067176571952_netflix,1
1772944722764409585_youtube,3
6735798120624082718_amazon,0
3029649980818808092_twitch,2
4411294004241170311_youtube,3
8047386375376689190_twitch,2
2778046120657969496_youtube,3
2546385868325944254_twitch,2
2988352689014757297_twitch,2
9012844813164499243_netflix,1
3328633447481903730_twitch,2
180802816566795314_netflix,1
8365159237038000030_youtube,3
8723037760039030123_twitch,2
2039263299743345144_twitch,2
8965146187216550546_twitch,2
7757798171721668002_youtube,3
3545779723259204929_netflix,1
5445461022639482016_twitch,2
7085524476525221511_netflix,1
2570248089092685607_twitch,2
3142912162349168959_netflix,1
6818864552776958013_youtube,3
8442497708425078450_youtube,3
8420773533618683091_netflix,1
5636730768708371300_twitch,2
7270649726366625616_netflix,1
2376702581954043438_netflix,1
5861032296696752060_twitch,2
2626405337628380641_twitch,2
7536793507944974712_youtube,3
6904380597740669842_netflix,1
8470988808809083441_youtube,3
8070364459047276802_youtube,3
8126380635340138776_netflix,1
5403142326576380011_amazon,0
3078297089818837698_youtube,3
4934317767666184039_netflix,1
5126001867411156692_netflix,1
4994856428899402209_netflix,1
8244408295079803751_twitch,2
7213463135801262255_twitch,2
4288012415559559598_youtube,3
4620780377848511198_netflix,1
5439474852882408071_netflix,1
373891066563770485_netflix,1
7958131261649738231_youtube,3
2101726312777946581_youtube,3
2974447569984377776_twitch,2
1041390620946052751_amazon,0
4398749782813594244_amazon,0
8586353112083204799_youtube,3
8207443258694825211_netflix,1
6775038489051202953_youtube,3
2049950282404190716_netflix,1
6416592546265135104_twitch,2
2811904614389742000_netflix,1
550846752197489003_amazon,0
8453076013068021707_amazon,0
2124467516939856039_twitch,2
616715810376012860_netflix,1
1221356942469996530_amazon,0
49604047050854460_amazon,0
8232993921109403074_youtube,3
6079085931007867164_twitch,2
5023175250553503867_youtube,3
4568231515061523858_netflix,1
1344371156339447536_youtube,3
3356833218570648724_netflix,1
60028067595535217_youtube,3
9003678749380849582_netflix,1
5505299088242280274_twitch,2
5965528775258114712_twitch,2
9193164070338506582_youtube,3
9209358690194650239_youtube,3
4581382393774385049_youtube,3
8022010548116422640_twitch,2
7660476787532979121_netflix,1
8101025881251987406_netflix,1
8870381603401486995_twitch,2
2953630941094288693_netflix,1
2206466668411134699_twitch,2
3385543741336227142_youtube,3
5163798096314036834_twitch,2
8257448512425140784_youtube,3
1223230118522404519_netflix,1
1704304458506576133_amazon,0
5498852306629876231_youtube,3
4381728505167174205_youtube,3
6460589390227249677_youtube,3
1319897425299956694_youtube,3
3254138362644683709_youtube,3
5784261995468039588_twitch,2
8769239859826580343_youtube,3
1301040036428860305_youtube,3
7662128643233633909_twitch,2
9275838408844869787_youtube,3
3812248129429576413_youtube,3
3566613474625591172_netflix,1
8689902256152461224_youtube,3
605979419177810984_youtube,3
6333938848350058074_twitch,2
906478351712278685_twitch,2
5926736367782968694_youtube,3
5502189102741464025_netflix,1
1848414496241441895_youtube,3
4619907064365716982_amazon,0
3813067851964788365_netflix,1
6193358572105618155_youtube,3
1706239484433879988_youtube,3
2295826543748856289_twitch,2
4271690612007017877_youtube,3
4954072892034412693_youtube,3
8304685446306616980_youtube,3
3421908274394340783_netflix,1
5981489048290005768_twitch,2
3515471467785591808_twitch,2
1898503176742715179_netflix,1
5022770334039011611_youtube,3
848777075279363137_netflix,1
1355740831731995040_twitch,2
7953297837766285340_netflix,1
4049764063372690422_netflix,1
4032863262607163098_youtube,3
6847091489014955280_youtube,3
196929536695738225_twitch,2
3806176554213892226_youtube,3
4775571074812628731_youtube,3
3071689409115460917_netflix,1
3215352578203073673_youtube,3
7614549335865689869_netflix,1
1282501637814083696_youtube,3
7801699789817015493_youtube,3
2949292468946426178_amazon,0
3679853479282135372_twitch,2
1380651706174137935_youtube,3
2211294410678046485_netflix,1
841491543789123723_netflix,1
